Year;Economy;Economy Label;Flow;Flow Label;Direction;Direction Label;US$ at current prices in millions;US$ at current prices in millions Footnote;US$ at current prices in millions Missing value;US$ at current prices per capita;US$ at current prices per capita Footnote;US$ at current prices per capita Missing value;Percentage of total world;Percentage of total world Footnote;Percentage of total world Missing value;Percentage of Gross Domestic Product;Percentage of Gross Domestic Product Footnote;Percentage of Gross Domestic Product Missing value;Percentage of Gross Fixed Capital Formation;Percentage of Gross Fixed Capital Formation Footnote;Percentage of Gross Fixed Capital Formation Missing value
2021;748;Eswatini;8;Flow;2;Outward;60;;;50;;;0;;;1;;;9;;
2021;748;Eswatini;9;Stock;1;Inward;1096;;;909;;;0;;;23;;;164;;
2021;748;Eswatini;9;Stock;2;Outward;174;;;144;;;0;;;4;;;26;;
2021;231;Ethiopia;8;Flow;1;Inward;4260;;;35;;;0;;;4;;;16;;
2021;231;Ethiopia;9;Stock;1;Inward;31611;;;259;;;0;;;32;;;120;;
2021;230;Ethiopia (,,,1991);8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2021;230;Ethiopia (,,,1991);8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2021;230;Ethiopia (,,,1991);9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2021;230;Ethiopia (,,,1991);9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2021;242;Fiji;8;Flow;1;Inward;407;;;444;;;0;;;9;;;49;;
2021;242;Fiji;8;Flow;2;Outward;32;;;35;;;0;;;1;;;4;;
2021;242;Fiji;9;Stock;1;Inward;5914;;;6452;;;0;;;137;;;708;;
2021;242;Fiji;9;Stock;2;Outward;101;;;110;;;0;;;2;;;12;;
2021;246;Finland;8;Flow;1;Inward;13290;;;2399;;;1;;;4;;;19;;
2021;246;Finland;8;Flow;2;Outward;9156;;;1652;;;0;;;3;;;13;;
2021;246;Finland;9;Stock;1;Inward;86166;;;15550;;;0;;;29;;;123;;
2021;246;Finland;9;Stock;2;Outward;141353;;;25510;;;0;;;48;;;202;;
2021;250;France;8;Flow;1;Inward;34109;;;516;;;2;;;1;;;5;;
2021;250;France;8;Flow;2;Outward;55087;;;834;;;3;;;2;;;8;;
2021;250;France;9;Stock;1;Inward;944582;;;14294;;;2;;;32;;;130;;
2021;250;France;9;Stock;2;Outward;1563764;;;23663;;;4;;;53;;;216;;
2021;258;French Polynesia;8;Flow;1;Inward;-26;;;-92;;;0;;;0;;;-2;;
2021;258;French Polynesia;8;Flow;2;Outward;13;;;47;;;0;;;0;;;1;;
2021;258;French Polynesia;9;Stock;1;Inward;1120;;;4002;;;0;;;18;;;85;;
2021;258;French Polynesia;9;Stock;2;Outward;348;;;1243;;;0;;;6;;;26;;
2021;266;Gabon;8;Flow;1;Inward;1529;;;643;;;0;;;8;;;45;;
2021;266;Gabon;9;Stock;1;Inward;15486;;;6516;;;0;;;77;;;456;;
2021;266;Gabon;9;Stock;2;Outward;79;;;33;;;0;;;0;;;2;;
2021;270;Gambia;8;Flow;1;Inward;249;;;96;;;0;;;12;;;40;;
2021;270;Gambia;8;Flow;2;Outward;-3;;;-1;;;0;;;0;;;-1;;
2021;270;Gambia;9;Stock;1;Inward;940;;;365;;;0;;;46;;;151;;
2021;268;Georgia;8;Flow;1;Inward;1253;;;331;;;0;;;7;;;32;;
2021;268;Georgia;8;Flow;2;Outward;322;;;85;;;0;;;2;;;8;;
2021;268;Georgia;9;Stock;1;Inward;19399;;;5121;;;0;;;104;;;498;;
2021;268;Georgia;9;Stock;2;Outward;2958;;;781;;;0;;;16;;;76;;
2021;276;Germany;8;Flow;1;Inward;51218;;;612;;;3;;;1;;;6;;
2021;276;Germany;8;Flow;2;Outward;147604;;;1764;;;8;;;3;;;16;;
2021;276;Germany;9;Stock;1;Inward;1105367;;;13207;;;2;;;26;;;120;;
2021;276;Germany;9;Stock;2;Outward;2135581;;;25516;;;5;;;50;;;232;;
2021;288;Ghana;8;Flow;1;Inward;2613;;;80;;;0;;;3;;;20;;
2021;288;Ghana;8;Flow;2;Outward;199;;;6;;;0;;;0;;;1;;
2021;288;Ghana;9;Stock;1;Inward;44495;;;1368;;;0;;;56;;;334;;
2021;288;Ghana;9;Stock;2;Outward;1792;;;55;;;0;;;2;;;13;;
2021;300;Greece;8;Flow;1;Inward;6328;;;598;;;0;;;3;;;22;;
2021;300;Greece;8;Flow;2;Outward;1109;;;105;;;0;;;1;;;4;;
2021;300;Greece;9;Stock;1;Inward;43479;;;4110;;;0;;;20;;;152;;
2021;300;Greece;9;Stock;2;Outward;14873;;;1406;;;0;;;7;;;52;;
2021;308;Grenada;8;Flow;1;Inward;189;Asset/liability basis,;;1622;;;0;;;17;;;59;;
2021;308;Grenada;8;Flow;2;Outward;-19;Asset/liability basis,;;-162;;;0;;;-2;;;-6;;
2021;308;Grenada;9;Stock;1;Inward;1837;Asset/liability basis,;;15744;;;0;;;164;;;577;;
2021;308;Grenada;9;Stock;2;Outward;88;Asset/liability basis,;;750;;;0;;;8;;;28;;
2021;320;Guatemala;8;Flow;1;Inward;3462;;;197;;;0;;;4;;;25;;
2021;320;Guatemala;8;Flow;2;Outward;476;;;27;;;0;;;1;;;3;;
2021;320;Guatemala;9;Stock;1;Inward;21367;;;1214;;;0;;;25;;;153;;
2021;320;Guatemala;9;Stock;2;Outward;2259;;;128;;;0;;;3;;;16;;
2021;324;Guinea;8;Flow;1;Inward;201;;;15;;;0;;;1;;;8;;
2021;324;Guinea;8;Flow;2;Outward;-3;;;0;;;0;;;0;;;0;;
2021;324;Guinea;9;Stock;1;Inward;5112;;;373;;;0;;;32;;;216;;
2021;324;Guinea;9;Stock;2;Outward;97;;;7;;;0;;;1;;;4;;
2021;624;Guinea-Bissau;8;Flow;1;Inward;19;;;9;;;0;;;1;;;19;;
2021;624;Guinea-Bissau;8;Flow;2;Outward;1;;;0;;;0;;;0;;;1;;
2021;624;Guinea-Bissau;9;Stock;1;Inward;311;;;151;;;0;;;20;;;317;;
2021;624;Guinea-Bissau;9;Stock;2;Outward;11;;;6;;;0;;;1;;;12;;
2021;328;Guyana;8;Flow;1;Inward;4468;;;5479;;;0;;;56;;;594;;
2021;328;Guyana;8;Flow;2;Outward;15;;;18;;;0;;;0;;;2;;
2021;328;Guyana;9;Stock;1;Inward;12666;;;15531;;;0;;;158;;;1684;;
2021;328;Guyana;9;Stock;2;Outward;73;;;90;;;0;;;1;;;10;;
2021;332;Haiti;8;Flow;1;Inward;51;;;5;;;0;;;0;;;1;;
2021;332;Haiti;9;Stock;1;Inward;1992;;;175;;;0;;;10;;;58;;
2021;340;Honduras;8;Flow;1;Inward;739;;;72;;;0;;;3;;;12;;
2021;340;Honduras;8;Flow;2;Outward;226;;;22;;;0;;;1;;;4;;
2021;340;Honduras;9;Stock;1;Inward;17637;;;1714;;;0;;;62;;;275;;
2021;340;Honduras;9;Stock;2;Outward;2715;;;264;;;0;;;10;;;42;;
2021;348;Hungary;8;Flow;1;Inward;8041;;;828;;;0;;;4;;;16;;
2021;348;Hungary;8;Flow;2;Outward;4141;;;427;;;0;;;2;;;8;;
2021;348;Hungary;9;Stock;1;Inward;105811;;;10900;;;0;;;58;;;212;;
2021;348;Hungary;9;Stock;2;Outward;39718;;;4091;;;0;;;22;;;80;;
2021;352;Iceland;8;Flow;1;Inward;518;;;1390;;;0;;;2;;;9;;
2021;352;Iceland;8;Flow;2;Outward;3;;;7;;;0;;;0;;;0;;
2021;352;Iceland;9;Stock;1;Inward;9656;;;25913;;;0;;;38;;;169;;
2021;352;Iceland;9;Stock;2;Outward;6697;;;17972;;;0;;;26;;;117;;
2021;356;India;8;Flow;1;Inward;44763;;;32;;;3;;;1;;;5;;
2021;356;India;8;Flow;2;Outward;17253;;;12;;;1;;;1;;;2;;
2021;356;India;9;Stock;1;Inward;514130;;;364;;;1;;;16;;;53;;
2021;356;India;9;Stock;2;Outward;208096;;;147;;;0;;;7;;;21;;
2021;360;Indonesia;8;Flow;1;Inward;21131;;;76;;;1;;;2;;;6;;
2021;360;Indonesia;8;Flow;2;Outward;3845;;;14;;;0;;;0;;;1;;
2021;360;Indonesia;9;Stock;1;Inward;259697;;;938;;;1;;;22;;;71;;
2021;360;Indonesia;9;Stock;2;Outward;96615;;;349;;;0;;;8;;;26;;
2021;960;Indonesia (,,,2002);8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2021;960;Indonesia (,,,2002);8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2021;960;Indonesia (,,,2002);9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2021;960;Indonesia (,,,2002);9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2021;364;Iran (Islamic Republic of);8;Flow;1;Inward;1425;;;16;;;0;;;0;;;1;;
2021;364;Iran (Islamic Republic of);8;Flow;2;Outward;82;;;1;;;0;;;0;;;0;;
2021;364;Iran (Islamic Republic of);9;Stock;1;Inward;60136;;;680;;;0;;;17;;;63;;
2021;364;Iran (Islamic Republic of);9;Stock;2;Outward;4139;;;47;;;0;;;1;;;4;;
2021;368;Iraq;8;Flow;1;Inward;-2637;;;-61;;;0;;;-1;;;-14;;
2021;368;Iraq;8;Flow;2;Outward;135;;;3;;;0;;;0;;;1;;
2021;368;Iraq;9;Stock;1;Inward;0;;;0;;;0;;;0;;;0;;
2021;368;Iraq;9;Stock;2;Outward;3151;;;73;;;0;;;2;;;17;;
2021;372;Ireland;8;Flow;1;Inward;-3933;;;-782;;;0;;;-1;;;-3;;
2021;372;Ireland;8;Flow;2;Outward;56146;;;11166;;;3;;;11;;;49;;
2021;372;Ireland;9;Stock;1;Inward;1424156;;;283221;;;3;;;277;;;1246;;
2021;372;Ireland;9;Stock;2;Outward;1489610;;;296238;;;3;;;290;;;1304;;
2021;376;Israel;8;Flow;1;Inward;18950;;;2119;;;1;;;4;;;16;;
2021;376;Israel;8;Flow;2;Outward;10369;;;1159;;;1;;;2;;;9;;
2021;376;Israel;9;Stock;1;Inward;221501;;;24768;;;0;;;45;;;193;;
2021;376;Israel;9;Stock;2;Outward;99382;;;11113;;;0;;;20;;;87;;
2021;380;Italy;8;Flow;1;Inward;-2952;;;-49;;;0;;;0;;;-1;;
2021;380;Italy;8;Flow;2;Outward;26415;;;442;;;1;;;1;;;6;;
2021;380;Italy;9;Stock;1;Inward;454494;;;7609;;;1;;;21;;;102;;
2021;380;Italy;9;Stock;2;Outward;561815;;;9406;;;1;;;26;;;126;;
2021;388;Jamaica;8;Flow;1;Inward;321;;;113;;;0;;;2;;;11;;
2021;388;Jamaica;8;Flow;2;Outward;56;;;20;;;0;;;0;;;2;;
2021;388;Jamaica;9;Stock;1;Inward;18013;;;6348;;;0;;;123;;;603;;
2021;388;Jamaica;9;Stock;2;Outward;1076;;;379;;;0;;;7;;;36;;
2021;392;Japan;8;Flow;1;Inward;34294;;;273;;;2;;;1;;;3;;
2021;392;Japan;8;Flow;2;Outward;208985;;;1663;;;11;;;4;;;16;;
2021;392;Japan;9;Stock;1;Inward;241125;;;1919;;;1;;;5;;;19;;
2021;392;Japan;9;Stock;2;Outward;1935653;;;15402;;;4;;;39;;;151;;
2021;400;Jordan;8;Flow;1;Inward;622;;;56;;;0;;;1;;;9;;
2021;400;Jordan;8;Flow;2;Outward;16;;;1;;;0;;;0;;;0;;
2021;400;Jordan;9;Stock;1;Inward;37305;;;3371;;;0;;;83;;;516;;
2021;400;Jordan;9;Stock;2;Outward;697;;;63;;;0;;;2;;;10;;
2021;398;Kazakhstan;8;Flow;1;Inward;3353;;;170;;;0;;;2;;;7;;
2021;398;Kazakhstan;8;Flow;2;Outward;1452;;;74;;;0;;;1;;;3;;
2021;398;Kazakhstan;9;Stock;1;Inward;152664;;;7732;;;0;;;77;;;336;;
2021;398;Kazakhstan;9;Stock;2;Outward;15654;;;793;;;0;;;8;;;34;;
2021;404;Kenya;8;Flow;1;Inward;1406;;;26;;;0;;;1;;;7;;
2021;404;Kenya;8;Flow;2;Outward;1840;;;35;;;0;;;2;;;9;;
2021;404;Kenya;9;Stock;1;Inward;9813;;;184;;;0;;;9;;;45;;
2021;404;Kenya;9;Stock;2;Outward;2373;;;45;;;0;;;2;;;11;;
2021;296;Kiribati;8;Flow;1;Inward;1;Asset/liability basis,;;8;;;0;;;0;;;2;;
2021;296;Kiribati;8;Flow;2;Outward;0;Asset/liability basis,;;1;;;0;;;0;;;0;;
2021;296;Kiribati;9;Stock;1;Inward;11;Asset/liability basis,;;82;;;0;;;5;;;22;;
2021;296;Kiribati;9;Stock;2;Outward;1;Asset/liability basis,;;10;;;0;;;1;;;3;;
2021;412;Kosovo;8;Flow;1;Inward;498;;;286;;;0;;;5;;;16;;
2021;412;Kosovo;8;Flow;2;Outward;119;;;68;;;0;;;1;;;4;;
2021;412;Kosovo;9;Stock;1;Inward;5265;;;3023;;;0;;;56;;;170;;
2021;412;Kosovo;9;Stock;2;Outward;656;;;377;;;0;;;7;;;21;;
2021;414;Kuwait;8;Flow;1;Inward;567;;;130;;;0;;;0;;;2;;
2021;414;Kuwait;8;Flow;2;Outward;4666;;;1070;;;0;;;3;;;13;;
2021;414;Kuwait;9;Stock;1;Inward;14035;;;3218;;;0;;;10;;;38;;
2021;414;Kuwait;9;Stock;2;Outward;30436;;;6979;;;0;;;22;;;82;;
2021;417;Kyrgyzstan;8;Flow;1;Inward;226;;;33;;;0;;;3;;;10;;
2021;417;Kyrgyzstan;8;Flow;2;Outward;2;;;0;;;0;;;0;;;0;;
2021;417;Kyrgyzstan;9;Stock;1;Inward;5637;;;827;;;0;;;64;;;250;;
2021;417;Kyrgyzstan;9;Stock;2;Outward;893;;;131;;;0;;;10;;;40;;
2021;418;Lao People's Dem, Rep,;8;Flow;1;Inward;1072;;;144;;;0;;;6;;;15;;
2021;418;Lao People's Dem, Rep,;9;Stock;1;Inward;12208;;;1638;;;0;;;64;;;175;;
2021;418;Lao People's Dem, Rep,;9;Stock;2;Outward;95;;;13;;;0;;;0;;;1;;
2021;428;Latvia;8;Flow;1;Inward;3303;;;1752;;;0;;;8;;;37;;
2021;428;Latvia;8;Flow;2;Outward;2324;;;1233;;;0;;;6;;;26;;
2021;428;Latvia;9;Stock;1;Inward;24007;;;12732;;;0;;;61;;;271;;
2021;428;Latvia;9;Stock;2;Outward;6028;;;3197;;;0;;;15;;;68;;
2021;422;Lebanon;8;Flow;1;Inward;600;;;105;;;0;;;2;;;10;;
2021;422;Lebanon;8;Flow;2;Outward;-1339;;;-234;;;0;;;-4;;;-22;;
2021;422;Lebanon;9;Stock;1;Inward;70077;;;12255;;;0;;;191;;;1133;;
2021;422;Lebanon;9;Stock;2;Outward;14663;;;2564;;;0;;;40;;;237;;
2021;426;Lesotho;8;Flow;1;Inward;-12;;;-5;;;0;;;-1;;;-2;;
2021;426;Lesotho;9;Stock;1;Inward;1024;;;453;;;0;;;43;;;165;;
2021;430;Liberia;8;Flow;1;Inward;536;;;102;;;0;;;19;;;60;;
2021;430;Liberia;8;Flow;2;Outward;91;;;17;;;0;;;3;;;10;;
2021;430;Liberia;9;Stock;1;Inward;9929;;;1888;;;0;;;347;;;1106;;
2021;430;Liberia;9;Stock;2;Outward;4919;;;935;;;0;;;172;;;548;;
2021;434;Libya;8;Flow;2;Outward;-55;;;-8;;;0;;;0;;;-1;;
2021;434;Libya;9;Stock;1;Inward;18462;;;2587;;;0;;;47;;;296;;
2021;434;Libya;9;Stock;2;Outward;20400;;;2859;;;0;;;52;;;327;;
2021;440;Lithuania;8;Flow;1;Inward;2860;;;1023;;;0;;;4;;;20;;
2021;440;Lithuania;8;Flow;2;Outward;1323;;;474;;;0;;;2;;;9;;
2021;440;Lithuania;9;Stock;1;Inward;26215;;;9381;;;0;;;39;;;180;;
2021;440;Lithuania;9;Stock;2;Outward;6698;;;2397;;;0;;;10;;;46;;
2021;442;Luxembourg;8;Flow;1;Inward;25123;;;39237;;;2;;;29;;;161;;
2021;442;Luxembourg;8;Flow;2;Outward;52174;;;81487;;;3;;;61;;;335;;
2021;442;Luxembourg;9;Stock;1;Inward;1515850;;;2367501;;;3;;;1771;;;9729;;
2021;442;Luxembourg;9;Stock;2;Outward;1878096;;;2933269;;;4;;;2194;;;12054;;
2021;450;Madagascar;8;Flow;1;Inward;358;;;12;;;0;;;2;;;11;;
2021;450;Madagascar;8;Flow;2;Outward;114;;;4;;;0;;;1;;;3;;
2021;450;Madagascar;9;Stock;1;Inward;3792;;;128;;;0;;;26;;;112;;
2021;450;Madagascar;9;Stock;2;Outward;800;;;27;;;0;;;5;;;24;;
2021;454;Malawi;8;Flow;1;Inward;129;;;6;;;0;;;1;;;12;;
2021;454;Malawi;8;Flow;2;Outward;28;;;1;;;0;;;0;;;3;;
2021;454;Malawi;9;Stock;1;Inward;1632;;;81;;;0;;;13;;;150;;
2021;454;Malawi;9;Stock;2;Outward;242;;;12;;;0;;;2;;;22;;
2021;458;Malaysia;8;Flow;1;Inward;12173;;;355;;;1;;;3;;;17;;
2021;458;Malaysia;8;Flow;2;Outward;4676;;;136;;;0;;;1;;;6;;
2021;458;Malaysia;9;Stock;1;Inward;187257;;;5462;;;0;;;50;;;260;;
2021;458;Malaysia;9;Stock;2;Outward;130877;;;3818;;;0;;;35;;;182;;
2021;462;Maldives;8;Flow;1;Inward;643;Asset/liability basis,;;1245;;;0;;;12;;;36;;
2021;462;Maldives;9;Stock;1;Inward;5996;;;11617;;;0;;;114;;;339;;
2021;466;Mali;8;Flow;1;Inward;640;;;29;;;0;;;3;;;16;;
2021;466;Mali;8;Flow;2;Outward;56;;;2;;;0;;;0;;;1;;
2021;466;Mali;9;Stock;1;Inward;6388;;;285;;;0;;;33;;;164;;
2021;466;Mali;9;Stock;2;Outward;290;;;13;;;0;;;1;;;7;;
2021;470;Malta;8;Flow;1;Inward;28662;;;54659;;;2;;;158;;;765;;
2021;470;Malta;8;Flow;2;Outward;24676;;;47058;;;1;;;136;;;659;;
2021;470;Malta;9;Stock;1;Inward;478833;;;913149;;;1;;;2647;;;12788;;
2021;470;Malta;9;Stock;2;Outward;464760;;;886310;;;1;;;2570;;;12412;;
2021;584;Marshall Islands;8;Flow;1;Inward;0;;;12;;;0;;;0;;;1;;
2021;584;Marshall Islands;9;Stock;1;Inward;167;;;4042;;;0;;;64;;;336;;
2021;478;Mauritania;8;Flow;1;Inward;1064;;;225;;;0;;;11;;;22;;
2021;478;Mauritania;8;Flow;2;Outward;5;;;1;;;0;;;0;;;0;;
2021;478;Mauritania;9;Stock;1;Inward;4441;;;938;;;0;;;44;;;91;;
2021;478;Mauritania;9;Stock;2;Outward;3;;;1;;;0;;;0;;;0;;
2021;480;Mauritius;8;Flow;1;Inward;253;;;198;;;0;;;2;;;11;;
2021;480;Mauritius;8;Flow;2;Outward;86;;;67;;;0;;;1;;;4;;
2021;480;Mauritius;9;Stock;1;Inward;5355;;;4185;;;0;;;47;;;238;;
2021;480;Mauritius;9;Stock;2;Outward;711;;;556;;;0;;;6;;;32;;
2021;484;Mexico;8;Flow;1;Inward;31829;;;249;;;2;;;2;;;11;;
2021;484;Mexico;8;Flow;2;Outward;-2125;;;-17;;;0;;;0;;;-1;;
2021;484;Mexico;9;Stock;1;Inward;592221;;;4639;;;1;;;45;;;213;;
2021;484;Mexico;9;Stock;2;Outward;192908;;;1511;;;0;;;15;;;69;;
2021;496;Mongolia;8;Flow;1;Inward;2173;;;651;;;0;;;14;;;53;;
2021;496;Mongolia;8;Flow;2;Outward;113;;;34;;;0;;;1;;;3;;
2021;496;Mongolia;9;Stock;1;Inward;26282;;;7870;;;0;;;172;;;641;;
2021;496;Mongolia;9;Stock;2;Outward;825;;;247;;;0;;;5;;;20;;
2021;499;Montenegro;8;Flow;1;Inward;699;;;1157;;;0;;;12;;;54;;
2021;499;Montenegro;8;Flow;2;Outward;11;;;18;;;0;;;0;;;1;;
2021;499;Montenegro;9;Stock;1;Inward;5360;;;8876;;;0;;;91;;;413;;
2021;499;Montenegro;9;Stock;2;Outward;139;;;230;;;0;;;2;;;11;;
2021;500;Montserrat;8;Flow;1;Inward;2;Asset/liability basis,;;489;;;0;;;3;;;11;;
2021;500;Montserrat;9;Stock;1;Inward;38;Asset/liability basis,;;8424;;;0;;;53;;;186;;
2021;504;Morocco;8;Flow;1;Inward;2266;;;61;;;0;;;2;;;6;;
2021;504;Morocco;8;Flow;2;Outward;644;;;17;;;0;;;0;;;2;;
2021;504;Morocco;9;Stock;1;Inward;72994;;;1975;;;0;;;51;;;194;;
2021;504;Morocco;9;Stock;2;Outward;7326;;;198;;;0;;;5;;;19;;
2021;508;Mozambique;8;Flow;1;Inward;5102;;;161;;;0;;;32;;;78;;
2021;508;Mozambique;8;Flow;2;Outward;194;;;6;;;0;;;1;;;3;;
2021;508;Mozambique;9;Stock;1;Inward;50068;;;1579;;;0;;;310;;;767;;
2021;508;Mozambique;9;Stock;2;Outward;7;;;0;;;0;;;0;;;0;;
2021;104;Myanmar;8;Flow;1;Inward;2067;;;39;;;0;;;3;;;10;;
2021;104;Myanmar;9;Stock;1;Inward;37189;;;697;;;0;;;52;;;175;;
2021;516;Namibia;8;Flow;1;Inward;851;;;303;;;0;;;7;;;43;;
2021;516;Namibia;8;Flow;2;Outward;18;;;7;;;0;;;0;;;1;;
2021;516;Namibia;9;Stock;1;Inward;7191;;;2558;;;0;;;58;;;361;;
2021;516;Namibia;9;Stock;2;Outward;1038;;;369;;;0;;;8;;;52;;
2021;524;Nepal;8;Flow;1;Inward;196;;;7;;;0;;;1;;;2;;
2021;524;Nepal;9;Stock;1;Inward;1934;;;66;;;0;;;5;;;18;;
2021;528;Netherlands (Kingdom of the);8;Flow;1;Inward;-70238;;;-3961;;;-4;;;-7;;;-32;;
2021;528;Netherlands (Kingdom of the);8;Flow;2;Outward;92375;;;5210;;;5;;;9;;;42;;
2021;528;Netherlands (Kingdom of the);9;Stock;1;Inward;2840795;;;160220;;;6;;;276;;;1300;;
2021;528;Netherlands (Kingdom of the);9;Stock;2;Outward;3626598;;;204539;;;8;;;352;;;1660;;
2021;530;Netherlands Antilles;8;Flow;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2021;530;Netherlands Antilles;8;Flow;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2021;530;Netherlands Antilles;9;Stock;1;Inward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2021;530;Netherlands Antilles;9;Stock;2;Outward;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable;;;Not applicable
2021;540;New Caledonia;8;Flow;1;Inward;794;;;2783;;;0;;;8;;;27;;
2021;540;New Caledonia;8;Flow;2;Outward;30;;;105;;;0;;;0;;;1;;
2021;540;New Caledonia;9;Stock;1;Inward;16211;;;56839;;;0;;;161;;;543;;
2021;540;New Caledonia;9;Stock;2;Outward;1130;;;3961;;;0;;;11;;;38;;
2021;554;New Zealand;8;Flow;1;Inward;4117;;;806;;;0;;;2;;;7;;
2021;554;New Zealand;8;Flow;2;Outward;-1451;;;-284;;;0;;;-1;;;-2;;
2021;554;New Zealand;9;Stock;1;Inward;93002;;;18208;;;0;;;37;;;148;;
2021;554;New Zealand;9;Stock;2;Outward;19138;;;3747;;;0;;;8;;;30;;
2021;558;Nicaragua;8;Flow;1;Inward;1220;;;184;;;0;;;9;;;37;;
2021;558;Nicaragua;8;Flow;2;Outward;15;;;2;;;0;;;0;;;0;;
2021;558;Nicaragua;9;Stock;1;Inward;11206;;;1686;;;0;;;79;;;335;;
2021;558;Nicaragua;9;Stock;2;Outward;805;;;121;;;0;;;6;;;24;;
2021;562;Niger;8;Flow;1;Inward;595;;;24;;;0;;;4;;;14;;
2021;562;Niger;8;Flow;2;Outward;39;;;2;;;0;;;0;;;1;;
2021;562;Niger;9;Stock;1;Inward;8122;;;331;;;0;;;54;;;191;;
2021;562;Niger;9;Stock;2;Outward;406;;;17;;;0;;;3;;;10;;
2021;566;Nigeria;8;Flow;1;Inward;3313;;;15;;;0;;;1;;;2;;
2021;566;Nigeria;8;Flow;2;Outward;1818;;;8;;;0;;;0;;;1;;
2021;566;Nigeria;9;Stock;1;Inward;87525;;;401;;;0;;;20;;;61;;
2021;566;Nigeria;9;Stock;2;Outward;15572;;;71;;;0;;;4;;;11;;
2021;807;North Macedonia;8;Flow;1;Inward;556;;;301;;;0;;;4;;;17;;
2021;807;North Macedonia;8;Flow;2;Outward;98;;;53;;;0;;;1;;;3;;
2021;807;North Macedonia;9;Stock;1;Inward;7133;;;3853;;;0;;;51;;;217;;
2021;807;North Macedonia;9;Stock;2;Outward;141;;;76;;;0;;;1;;;4;;
2021;578;Norway;8;Flow;1;Inward;3825;;;707;;;0;;;1;;;3;;
2021;578;Norway;8;Flow;2;Outward;12842;;;2375;;;1;;;3;;;11;;
2021;578;Norway;9;Stock;1;Inward;155150;;;28688;;;0;;;32;;;136;;
2021;578;Norway;9;Stock;2;Outward;210566;;;38935;;;0;;;43;;;185;;
2021;512;Oman;8;Flow;1;Inward;8793;;;1954;;;1;;;10;;;39;;
2021;512;Oman;8;Flow;2;Outward;1178;;;262;;;0;;;1;;;5;;
2021;512;Oman;9;Stock;1;Inward;45844;;;10187;;;0;;;52;;;203;;
2021;512;Oman;9;Stock;2;Outward;5113;;;1136;;;0;;;6;;;23;;
2021;586;Pakistan;8;Flow;1;Inward;2147;;;9;;;0;;;1;;;5;;
2021;586;Pakistan;8;Flow;2;Outward;242;;;1;;;0;;;0;;;1;;
2021;586;Pakistan;9;Stock;1;Inward;31256;;;131;;;0;;;9;;;70;;
2021;586;Pakistan;9;Stock;2;Outward;1870;;;8;;;0;;;1;;;4;;
2021;585;Palau;8;Flow;1;Inward;31;;;1768;;;0;;;14;;;43;;
2021;585;Palau;9;Stock;1;Inward;786;;;44171;;;0;;;361;;;1067;;
2021;591;Panama;8;Flow;1;Inward;1646;;;379;;;0;;;2;;;9;;
2021;591;Panama;8;Flow;2;Outward;285;;;66;;;0;;;0;;;2;;
2021;591;Panama;9;Stock;1;Inward;58756;;;13521;;;0;;;87;;;319;;
2021;591;Panama;9;Stock;2;Outward;6243;;;1437;;;0;;;9;;;34;;
2021;598;Papua New Guinea;8;Flow;1;Inward;-11;;;-1;;;0;;;0;;;-1;;
2021;598;Papua New Guinea;8;Flow;2;Outward;1691;;;169;;;0;;;6;;;86;;
2021;598;Papua New Guinea;9;Stock;1;Inward;4447;;;444;;;0;;;17;;;226;;
2021;598;Papua New Guinea;9;Stock;2;Outward;714;;;71;;;0;;;3;;;36;;
2021;600;Paraguay;8;Flow;1;Inward;185;;;28;;;0;;;0;;;2;;
2021;600;Paraguay;8;Flow;2;Outward;217;;;32;;;0;;;1;;;2;;
2021;600;Paraguay;9;Stock;1;Inward;7294;;;1091;;;0;;;18;;;80;;
2021;604;Peru;8;Flow;1;Inward;6272;;;189;;;0;;;3;;;12;;
2021;604;Peru;8;Flow;2;Outward;1098;;;33;;;0;;;0;;;2;;
2021;604;Peru;9;Stock;1;Inward;117031;;;3530;;;0;;;52;;;224;;
2021;604;Peru;9;Stock;2;Outward;9886;;;298;;;0;;;4;;;19;;
2021;608;Philippines;8;Flow;1;Inward;11983;Asset/liability basis,;;106;;;1;;;3;;;14;;
2021;608;Philippines;8;Flow;2;Outward;2251;Asset/liability basis,;;20;;;0;;;1;;;3;;
